season_id,match_id,total_points,name,team,starting_11_actual,starting_11_points,runs_actual,runs_points,fours_actual,fours_points,sixes_actual,sixes_points,atleast_10_balls,strike_rate_actual,strike_rate_points,50_100_points,duck_actual,duck_points,wickets_actual,wickets_points,maidens_actual,maidens_points,atleast_2_overs,economy_rate_actual,economy_rate_points,bonus_points,catches_actual,catches_points,run_out_actual,run_out_points,stumping_actual,stumping_points,rank
2010,3,14.0,V Sehwag,Delhi Daredevils,Yes,4,8.0,8.0,2.0,2.0,0.0,0.0,False,133.33,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19
2010,3,11.0,M Kaif,Kings XI Punjab,Yes,4,6.0,6.0,1.0,1.0,0.0,0.0,False,100.0,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20
2010,3,7.0,AB de Villiers,Delhi Daredevils,Yes,4,7.0,7.0,0.0,0.0,0.0,0.0,True,53.84,-4.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21
2010,3,7.0,RR Powar,Kings XI Punjab,Yes,4,3.0,3.0,0.0,0.0,0.0,0.0,False,42.85,-0.0,0,False,0,0.0,0.0,0.0,0.0,False,16.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22
2010,4,116.0,AD Mathews,Kolkata Knight Riders,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,4.0,100.0,0.0,0.0,True,4.75,4.0,0,1.0,8.0,0.0,0.0,0.0,0.0,1
2010,4,80.0,JH Kallis,Royal Challengers Bangalore,Yes,4,65.0,65.0,7.0,7.0,1.0,2.0,True,125.0,0.0,8,False,0,0.0,0.0,0.0,0.0,True,11.33,-6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2010,4,77.0,BJ Hodge,Kolkata Knight Riders,Yes,4,50.0,50.0,7.0,7.0,0.0,0.0,True,111.11,0.0,8,False,0,0.0,0.0,0.0,0.0,False,11.0,-0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,3
2010,4,72.0,MK Tiwary,Kolkata Knight Riders,Yes,4,50.0,50.0,6.0,6.0,2.0,4.0,True,172.41,0.0,8,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
2010,4,63.0,RE van der Merwe,Royal Challengers Bangalore,Yes,4,1.0,1.0,0.0,0.0,0.0,0.0,False,50.0,-0.0,0,False,0,2.0,50.0,0.0,0.0,True,6.75,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,5
2010,4,56.0,M Kartik,Kolkata Knight Riders,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,2.0,50.0,0.0,0.0,True,5.5,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6
